case_thickness,case_diameter,water_resistance,price,case_material_encoded,band_material_encoded,case_back_encoded,bezel_material_encoded,brand_encoded,watch_style_encoded,crystal_encoded,hands_encoded,dial_markers_encoded,gender_MENS,gender_UNISEX,gender_WOMENS,movement_Automatic,movement_Eco-Drive,movement_Hand Wind,movement_Quartz
11.196182331158523,37.0,20.0,21475.0,4588.540388969551,62641.52824883136,9612.898845885835,50472.40512628032,175516.2265147719,33312.18142360189,22835.274850552232,67915.33505485831,25695.879159776683,False,False,True,True,False,False,False
11.196182331158523,38.0,100.0,26735.0,45276.00133607664,68315.39703250317,13958.984296213206,28272.18676461475,7839.249556219976,33312.18142360189,22835.274850552232,37952.85036915782,14007.021142975074,False,True,False,True,False,False,False
11.196182331158523,28.0,100.0,15295.0,18846.710530428605,16820.733106796117,9612.898845885835,28272.18676461475,34423.14305182504,33312.18142360189,22835.274850552232,11455.764588172991,35653.09813684697,False,False,True,True,False,False,False
11.196182331158523,44.0,100.0,129.01,13954.023624595467,4160.7543918154515,9612.898845885835,13954.023624595467,582.8308836293678,1212.9597405119152,830.2776298651087,1460.8011059518783,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,47.0,300.0,16735.0,54417.9279847809,20189.782459618524,9612.898845885835,16721.68862459547,17741.623357605178,5052.8810145254765,22835.274850552232,3866.5901038315087,3301.702453662842,True,False,False,True,False,False,False
9.0,31.0,50.0,95.0,552.7606970771049,4160.7543918154515,9612.898845885835,650.665430629502,724.1939188580982,633.9268990984743,830.2776298651087,17488.354006572878,14007.021142975074,False,False,True,False,False,False,True
11.196182331158523,40.0,30.0,32500.0,52660.30894180337,58842.60554931016,36610.85831063517,45703.353506241336,12546.41833809252,33312.18142360189,22835.274850552232,22055.677704019003,14007.021142975074,True,False,False,False,False,True,False
8.0,21.0,30.0,219.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,4009.6868976169458,33312.18142360189,830.2776298651087,7801.932959240409,14007.021142975074,False,False,True,False,False,False,True
11.196182331158523,44.0,20.0,1033885.0,265227.50823422335,323046.51317475724,86374.56248086809,277139.65226768376,175516.2265147719,33312.18142360189,22835.274850552232,67915.33505485831,14007.021142975074,True,False,False,True,False,False,False
8.0,34.0,50.0,87.99,4588.540388969551,4160.7543918154515,8563.154436399538,2084.065156920298,1632.3149386334492,4900.2919996848605,6488.080903659447,1460.8011059518783,20971.01945073218,False,False,True,False,False,False,True
11.0,44.0,50.0,633.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,7352.927645631068,33312.18142360189,22835.274850552232,18527.347242876313,14007.021142975074,True,False,False,False,False,True,False
7.5,36.0,50.0,990.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,2145.960015329586,33312.18142360189,22835.274850552232,17488.354006572878,20971.01945073218,False,False,True,False,False,False,True
11.196182331158523,34.0,150.0,7250.0,4588.540388969551,58842.60554931016,36610.85831063517,45703.353506241336,7839.249556219976,33312.18142360189,22835.274850552232,22055.677704019003,15140.855291262136,False,False,True,True,False,False,False
14.0,42.0,50.0,294.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,1578.1918023802066,4900.2919996848605,22835.274850552232,17488.354006572878,19342.421628857843,True,False,False,True,False,False,False
13.5,42.0,200.0,1266.0,4588.540388969551,4160.7543918154515,13958.984296213206,27459.21034885634,5553.173985976267,5052.8810145254765,22835.274850552232,17488.354006572878,25695.879159776683,True,False,False,True,False,False,False
8.5,30.0,50.0,661.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,18527.347242876313,19342.421628857843,False,False,True,False,False,False,True
11.196182331158523,32.0,50.0,116.0,4588.540388969551,4160.7543918154515,9612.898845885835,10498.766468446602,647.1703488563436,1212.9597405119152,830.2776298651087,22055.677704019003,14007.021142975074,False,False,True,False,False,False,True
8.95,41.0,50.0,294690.0,265227.50823422335,323046.51317475724,63711.24222708071,50472.40512628032,175516.2265147719,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,False,True,False
11.0,41.0,150.0,54910.0,52660.30894180337,62641.52824883136,13958.984296213206,45703.353506241336,52848.26373364288,33312.18142360189,22835.274850552232,4838.9103069674475,14007.021142975074,True,False,False,True,False,False,False
10.8,43.0,30.0,1256.0,4588.540388969551,2794.330423300971,13958.984296213206,3992.1576718226197,5553.173985976267,33312.18142360189,22835.274850552232,17488.354006572878,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,40.0,50.0,539.0,12181.402860069476,7679.44204368932,9612.898845885835,3992.1576718226197,2996.0885378052367,7272.004905756978,8586.213174757282,11455.764588172991,14007.021142975074,False,False,True,False,False,False,True
12.0,42.0,50.0,151.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,1578.1918023802066,1212.9597405119152,1003.2585174757281,3866.5901038315087,4312.0991308368,True,False,False,True,False,False,False
10.0,43.0,100.0,134.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,7272.004905756978,830.2776298651087,3866.5901038315087,14007.021142975074,True,False,False,False,True,False,False
11.196182331158523,36.0,100.0,25585.0,4588.540388969551,18196.68862459547,9612.898845885835,20495.011977052072,34423.14305182504,33312.18142360189,22835.274850552232,20267.72921933822,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,26.0,30.0,17900.0,52660.30894180337,62641.52824883136,9612.898845885835,50472.40512628032,14114.078851918184,33312.18142360189,22835.274850552232,22055.677704019003,15073.59024965326,False,False,True,False,False,False,True
8.0,25.0,30.0,1410.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,1925.8662421473443,1212.9597405119152,22835.274850552232,18527.347242876313,14007.021142975074,False,False,True,True,False,False,False
8.7,34.0,50.0,299.99,4588.540388969551,1526.4412258743714,9612.898845885835,2084.065156920298,8506.50817475728,1212.9597405119152,830.2776298651087,17488.354006572878,7695.009249779347,False,False,True,False,False,False,True
9.6,33.0,50.0,147860.0,38575.85529126213,38575.85529126213,9612.898845885835,50472.40512628032,175516.2265147719,33312.18142360189,22835.274850552232,17488.354006572878,102383.13504598876,False,False,True,False,False,False,True
11.65,40.0,30.0,20341.0,75924.78738870472,9134.886424057448,13958.984296213206,61956.39946677791,31184.776070708922,33312.18142360189,22835.274850552232,17488.354006572878,19342.421628857843,True,False,False,False,False,True,False
9.5,30.0,50.0,560.0,4588.540388969551,2794.330423300971,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,17488.354006572878,20971.01945073218,False,False,True,False,False,False,True
10.0,39.0,30.0,3360.0,4588.540388969551,7785.562874865155,13958.984296213206,28272.18676461475,11874.391468446602,33312.18142360189,22835.274850552232,7801.932959240409,7566.2582610571735,True,False,False,True,False,False,False
11.196182331158523,34.0,150.0,4995.0,4588.540388969551,4160.7543918154515,36610.85831063517,3992.1576718226197,7839.249556219976,33312.18142360189,22835.274850552232,14765.021957928802,14007.021142975074,False,False,True,True,False,False,False
11.196182331158523,31.0,100.0,6755.0,4588.540388969551,4160.7543918154515,9612.898845885835,50472.40512628032,4610.7403607678725,33312.18142360189,22835.274850552232,11455.764588172991,14007.021142975074,False,False,True,True,False,False,False
11.98,42.0,30.0,3505.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,11281.168862459546,33312.18142360189,22835.274850552232,4838.9103069674475,14007.021142975074,True,False,False,True,False,False,False
13.3,39.0,100.0,499.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,994.245849514563,7272.004905756978,22835.274850552232,18527.347242876313,14007.021142975074,True,False,False,False,True,False,False
11.0,41.0,30.0,35165.0,52660.30894180337,62641.52824883136,19793.355291262134,45703.353506241336,14114.078851918184,33312.18142360189,22835.274850552232,19793.355291262134,19793.355291262134,True,False,False,True,False,False,False
14.5,42.0,30.0,2677.89,4588.540388969551,9134.886424057448,86374.56248086809,3992.1576718226197,1925.8662421473443,1212.9597405119152,22835.274850552232,8441.38661198527,25695.879159776683,True,False,False,True,False,False,False
5.0,32.0,50.0,177.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,647.1703488563436,4900.2919996848605,22835.274850552232,22055.677704019003,19342.421628857843,False,False,True,False,False,False,True
11.196182331158523,36.0,100.0,46000.0,45869.53078769005,9134.886424057448,9612.898845885835,30262.34705861201,34423.14305182504,33312.18142360189,22835.274850552232,31790.675449838185,21599.18862459547,True,False,False,True,False,False,False
11.196182331158523,42.0,50.0,849.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1925.8662421473443,33312.18142360189,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,43.0,300.0,1277.0,4588.540388969551,4160.7543918154515,9612.898845885835,14145.355291262136,1925.8662421473443,1212.9597405119152,22835.274850552232,3866.5901038315087,3301.702453662842,True,False,False,True,False,False,False
14.35,42.0,200.0,3498.0,4588.540388969551,1526.4412258743714,9612.898845885835,14515.521957928802,5977.962337288745,1212.9597405119152,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,44.0,50.0,144.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,647.1703488563436,1212.9597405119152,830.2776298651087,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
5.0,42.0,50.0,89.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,647.1703488563436,1212.9597405119152,9444.901305285868,18527.347242876313,19342.421628857843,True,False,False,False,False,False,True
13.5,42.0,200.0,145.0,4588.540388969551,20189.782459618524,9612.898845885835,4842.554587378641,724.1939188580982,5052.8810145254765,7114.594312297734,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
11.0,42.0,50.0,191.99,4588.540388969551,4160.7543918154515,9612.898845885835,11982.73024965326,5390.813859223301,1212.9597405119152,7647.91561341571,22055.677704019003,25695.879159776683,True,False,False,False,False,False,True
19.0,52.0,50.0,103.99,4588.540388969551,9134.886424057448,8563.154436399538,3992.1576718226197,2850.949058252427,1212.9597405119152,830.2776298651087,13949.85362459547,14007.021142975074,True,False,False,False,False,False,True
9.0,32.0,100.0,95.0,552.7606970771049,4160.7543918154515,9612.898845885835,650.665430629502,724.1939188580982,633.9268990984743,830.2776298651087,14692.161678224687,14007.021142975074,False,False,True,False,False,False,True
12.4,41.0,100.0,224.0,4588.540388969551,13929.806903278988,9612.898845885835,3992.1576718226197,994.245849514563,7272.004905756978,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,False,True,False,False
11.196182331158523,45.0,30.0,95220.0,12181.402860069476,9134.886424057448,63711.24222708071,27459.21034885634,26000.12144682513,7272.004905756978,22835.274850552232,18527.347242876313,19342.421628857843,True,False,False,True,False,False,False
13.79,44.0,100.0,4995.0,4588.540388969551,4160.7543918154515,9612.898845885835,14765.021957928802,14114.078851918184,7272.004905756978,22835.274850552232,14765.021957928802,14007.021142975074,True,False,False,True,False,False,False
14.0,39.0,50.0,1179.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,2145.960015329586,33312.18142360189,22835.274850552232,22055.677704019003,19342.421628857843,True,False,False,True,False,False,False
12.6,43.0,100.0,14370.0,52660.30894180337,62641.52824883136,86374.56248086809,27459.21034885634,20665.819256515075,33312.18142360189,22835.274850552232,18479.649297983568,14007.021142975074,True,False,False,True,False,False,False
9.0,29.0,30.0,1525.0,4588.540388969551,62641.52824883136,13958.984296213206,3992.1576718226197,1925.8662421473443,1212.9597405119152,22835.274850552232,17488.354006572878,19342.421628857843,False,False,True,True,False,False,False
9.0,37.0,50.0,485.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,7801.932959240409,20971.01945073218,False,False,True,False,False,False,True
12.0,42.0,50.0,189.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1578.1918023802066,1212.9597405119152,1003.2585174757281,7801.932959240409,14007.021142975074,True,False,False,True,False,False,False
13.65,42.0,100.0,4750.0,4588.540388969551,12161.578968446602,13958.984296213206,3992.1576718226197,5977.962337288745,33312.18142360189,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
7.0,26.0,50.0,78.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,1212.9597405119152,830.2776298651087,11455.764588172991,25695.879159776683,False,False,True,False,False,False,True
11.196182331158523,32.0,50.0,133.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,647.1703488563436,1212.9597405119152,830.2776298651087,7801.932959240409,14007.021142975074,False,False,True,False,False,False,True
14.0,46.0,100.0,523.25,4588.540388969551,1526.4412258743714,13958.984296213206,3992.1576718226197,3211.477919556172,633.9268990984743,830.2776298651087,22055.677704019003,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,41.0,30.0,45945.0,52660.30894180337,20189.782459618524,36610.85831063517,45703.353506241336,175516.2265147719,1212.9597405119152,22835.274850552232,22055.677704019003,4114.2017774458545,True,False,False,True,False,False,False
11.196182331158523,31.0,100.0,37500.0,33158.47167289021,26079.3914684466,9612.898845885835,26942.01317475728,34423.14305182504,33312.18142360189,22835.274850552232,33615.74502361585,19342.421628857843,False,False,True,True,False,False,False
11.0,41.0,50.0,229.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,647.1703488563436,1212.9597405119152,830.2776298651087,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
14.7,38.0,150.0,5995.0,4588.540388969551,4160.7543918154515,86374.56248086809,3992.1576718226197,7839.249556219976,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
7.1,26.0,30.0,5575.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,15397.427814197918,33312.18142360189,22835.274850552232,17997.410801916532,19342.421628857843,False,False,True,False,False,False,True
11.5,42.0,50.0,389.99,1500.9812112806287,9134.886424057448,9612.898845885835,1360.8534398426937,2784.63187113857,1212.9597405119152,830.2776298651087,22055.677704019003,14007.021142975074,True,False,False,False,False,False,True
5.95,40.0,50.0,795.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,3581.322634951456,4900.2919996848605,22835.274850552232,14065.021957928802,14007.021142975074,True,False,False,False,False,False,True
9.8,42.0,300.0,3235.0,4588.540388969551,20189.782459618524,9612.898845885835,12930.733106796117,5017.180139852057,5052.8810145254765,22835.274850552232,3866.5901038315087,3301.702453662842,True,False,False,True,False,False,False
10.0,40.0,30.0,269.0,4588.540388969551,1526.4412258743714,9612.898845885835,3992.1576718226197,2996.0885378052367,1212.9597405119152,10539.016468446602,26327.580839112343,14007.021142975074,True,False,False,False,False,False,True
8.3,29.0,50.0,237.78,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,4900.2919996848605,22835.274850552232,12652.691558021268,7783.019206416208,False,False,True,False,True,False,False
7.0,35.0,20.0,24220.0,52660.30894180337,64209.50219579287,9612.898845885835,28272.18676461475,175516.2265147719,33312.18142360189,22835.274850552232,37952.85036915782,17969.18862459547,True,False,False,True,False,False,False
11.196182331158523,39.0,100.0,325.0,5802.0174498381875,6201.518696255202,9612.898845885835,6629.33859596714,582.8308836293678,7272.004905756978,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,False,True,False,False
11.196182331158523,28.0,100.0,12075.0,4588.540388969551,15271.466627989581,9612.898845885835,3992.1576718226197,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,19342.421628857843,False,False,True,True,False,False,False
11.196182331158523,31.0,100.0,16335.0,18846.710530428605,19992.866553398057,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,37952.85036915782,20971.01945073218,False,False,True,True,False,False,False
11.196182331158523,28.0,100.0,47525.0,52660.30894180337,46020.01317475728,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,22055.677704019003,35653.09813684697,False,False,True,True,False,False,False
11.9,45.0,50.0,53.75,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,393.9183875811972,1212.9597405119152,650.7465300479291,17488.354006572878,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,44.0,100.0,4480.0,4588.540388969551,20189.782459618524,36610.85831063517,3992.1576718226197,4143.264663661581,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,33.0,50.0,8325.0,54417.9279847809,20189.782459618524,9612.898845885835,19815.570194174754,26000.12144682513,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,False,False,True,False,False,False,True
9.0,35.0,50.0,876.0,4588.540388969551,9134.886424057448,9612.898845885835,3992.1576718226197,2145.960015329586,33312.18142360189,22835.274850552232,22055.677704019003,19342.421628857843,False,False,True,False,False,False,True
11.196182331158523,28.0,100.0,18055.0,4588.540388969551,15271.466627989581,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,False,False,True,True,False,False,False
11.196182331158523,40.0,30.0,206.25,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1901.8198442938265,1212.9597405119152,830.2776298651087,7801.932959240409,14007.021142975074,True,False,False,False,False,False,True
10.74,29.0,100.0,2025.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,4143.264663661581,33312.18142360189,22835.274850552232,3866.5901038315087,14007.021142975074,False,False,True,True,False,False,False
11.196182331158523,36.0,100.0,28750.0,75924.78738870472,9134.886424057448,9612.898845885835,61956.39946677791,34423.14305182504,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,36.0,30.0,4950.0,4588.540388969551,58842.60554931016,9612.898845885835,3992.1576718226197,14114.078851918184,33312.18142360189,22835.274850552232,22055.677704019003,19342.421628857843,False,False,True,False,False,False,True
9.88,28.0,50.0,245.21,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,582.8308836293678,1212.9597405119152,22835.274850552232,11455.764588172991,13973.390291262136,False,False,True,True,False,False,False
11.196182331158523,36.0,300.0,1490.0,4588.540388969551,4160.7543918154515,36610.85831063517,27459.21034885634,3573.73513230535,7272.004905756978,22835.274850552232,3866.5901038315087,14007.021142975074,False,False,True,True,False,False,False
11.196182331158523,36.0,100.0,129580.0,45276.00133607664,60836.51317475728,9612.898845885835,50472.40512628032,34423.14305182504,33312.18142360189,22835.274850552232,37952.85036915782,36971.51317475728,False,True,False,True,False,False,False
11.0,33.0,200.0,4945.0,12181.402860069476,7679.44204368932,9612.898845885835,14756.688624595468,9929.744858590122,7272.004905756978,22835.274850552232,3741.997133454007,25695.879159776683,False,False,True,False,False,False,True
11.6,40.0,30.0,29900.0,4588.540388969551,62641.52824883136,13958.984296213206,3992.1576718226197,52848.26373364288,33312.18142360189,22835.274850552232,17488.354006572878,9234.285922330098,True,False,False,True,False,False,False
11.196182331158523,36.0,94.38815128863104,5175.0,45276.00133607664,9134.886424057448,9612.898845885835,28272.18676461475,4610.7403607678725,33312.18142360189,22835.274850552232,7801.932959240409,20971.01945073218,False,True,False,True,False,False,False
9.5,42.0,30.0,52.0,914.9756881193073,9134.886424057448,9612.898845885835,1230.4519964446877,1039.8779272973582,1212.9597405119152,830.2776298651087,3866.5901038315087,13941.188624595468,True,False,False,False,False,False,True
8.3,40.0,100.0,139.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,994.245849514563,1212.9597405119152,22835.274850552232,8609.633822815535,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,32.0,30.0,134.0,4588.540388969551,4160.7543918154515,9612.898845885835,10498.766468446602,647.1703488563436,1212.9597405119152,6537.392442120986,7801.932959240409,14007.021142975074,False,False,True,False,False,False,True
11.0,46.0,50.0,225.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,724.1939188580982,4900.2919996848605,830.2776298651087,12652.691558021268,25695.879159776683,True,False,False,False,False,True,False
17.5,53.0,300.0,2975.0,54417.9279847809,14428.355291262136,86374.56248086809,48765.77199750072,9693.896208198488,7272.004905756978,22835.274850552232,67915.33505485831,14007.021142975074,True,False,False,True,False,False,False
11.7,39.0,200.0,3315.0,4588.540388969551,21021.97006026113,9612.898845885835,12883.233106796117,4610.7403607678725,33312.18142360189,22835.274850552232,17488.354006572878,3301.702453662842,True,False,False,True,False,False,False
15.5,41.0,300.0,899.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1925.8662421473443,7272.004905756978,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,38.0,100.0,3305.0,4588.540388969551,7785.562874865155,9612.898845885835,28272.18676461475,4610.7403607678725,4900.2919996848605,22835.274850552232,5018.391617475729,20971.01945073218,False,True,False,True,False,False,False
7.0,31.0,50.0,875.0,4588.540388969551,9134.886424057448,13958.984296213206,3992.1576718226197,2425.853107994726,33312.18142360189,22835.274850552232,74003.29512482663,14007.021142975074,False,False,True,True,False,False,False
13.0,43.0,200.0,1282.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,2145.960015329586,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.1,37.0,100.0,1599.0,4588.540388969551,4160.7543918154515,9612.898845885835,8488.011067961166,2425.853107994726,1212.9597405119152,22835.274850552232,3866.5901038315087,14007.021142975074,False,True,False,True,False,False,False
11.196182331158523,28.0,100.0,43380.0,144779.96603177403,57611.2554894822,9612.898845885835,130548.75299426302,34423.14305182504,33312.18142360189,22835.274850552232,56097.90898597626,20971.01945073218,False,False,True,True,False,False,False
11.196182331158523,38.0,50.0,6850.0,12181.402860069476,20189.782459618524,36610.85831063517,27459.21034885634,26000.12144682513,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,False,True,False,True,False,False,False
13.0,45.0,100.0,69.99,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,393.9183875811972,6920.55954368932,830.2776298651087,4838.9103069674475,25695.879159776683,True,False,False,False,False,False,True
13.2,41.0,150.0,5120.0,4588.540388969551,11823.33362417789,13958.984296213206,3992.1576718226197,7839.249556219976,1212.9597405119152,22835.274850552232,6309.3261854055745,14007.021142975074,True,False,False,True,False,False,False
15.5,43.0,60.0,10065.0,4588.540388969551,62641.52824883136,9612.898845885835,3992.1576718226197,10262.600369157823,6920.55954368932,830.2776298651087,67915.33505485831,25695.879159776683,True,False,False,True,False,False,False
11.196182331158523,39.0,50.0,6205.0,4588.540388969551,9134.886424057448,36610.85831063517,3992.1576718226197,10262.600369157823,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,36.0,300.0,1225.0,4588.540388969551,20189.782459618524,13958.984296213206,3992.1576718226197,3573.73513230535,5052.8810145254765,22835.274850552232,17488.354006572878,14007.021142975074,False,True,False,True,False,False,False
11.196182331158523,41.0,300.0,2150.0,4588.540388969551,20189.782459618524,13958.984296213206,6013.227874865156,3573.73513230535,5052.8810145254765,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
11.0,41.0,100.0,4200.0,4588.540388969551,4160.7543918154515,36610.85831063517,3992.1576718226197,5017.180139852057,7272.004905756978,22835.274850552232,3866.5901038315087,8475.03523638666,True,False,False,True,False,False,False
11.196182331158523,50.0,100.0,79.0,4588.540388969551,13945.688624595468,9612.898845885835,3992.1576718226197,393.9183875811972,1212.9597405119152,650.7465300479291,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
13.0,40.0,50.0,98.0,552.7606970771049,9134.886424057448,13958.984296213206,650.665430629502,724.1939188580982,4900.2919996848605,830.2776298651087,18527.347242876313,14007.021142975074,False,False,True,True,False,False,False
13.5,42.0,30.0,43586.0,52660.30894180337,62641.52824883136,63711.24222708071,45703.353506241336,50168.447842917594,33312.18142360189,22835.274850552232,74003.29512482663,19342.421628857843,True,False,False,True,False,False,False
11.196182331158523,44.0,100.0,4695.0,14715.021957928802,4160.7543918154515,36610.85831063517,4556.254624889673,4143.264663661581,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,True,False,False,True,False,False,False
13.0,39.0,100.0,215.99,12681.588821081832,9018.907226074896,36610.85831063517,12681.588821081832,994.245849514563,7272.004905756978,11988.017392510403,17488.354006572878,25695.879159776683,True,False,False,True,False,False,False
6.2,35.0,30.0,87.75,4588.540388969551,4160.7543918154515,9612.898845885835,2084.065156920298,6016.723696255201,1212.9597405119152,830.2776298651087,11455.764588172991,14007.021142975074,False,False,True,False,False,False,True
9.7,39.0,30.0,21955.0,52660.30894180337,30943.347971952535,15990.641468446602,45703.353506241336,175516.2265147719,33312.18142360189,17732.094312297733,15868.141468446602,19342.421628857843,True,False,False,True,False,False,False
12.0,42.0,100.0,275.0,4588.540388969551,9134.886424057448,9612.898845885835,4556.254624889673,2405.9395319890464,7272.004905756978,22835.274850552232,4838.9103069674475,14007.021142975074,True,False,False,False,False,False,True
18.0,52.0,100.0,111.99,4588.540388969551,13951.186957928803,9612.898845885835,13951.186957928803,393.9183875811972,7272.004905756978,650.7465300479291,18527.347242876313,14007.021142975074,True,False,False,False,False,False,True
13.0,41.0,200.0,3675.0,4588.540388969551,4160.7543918154515,9612.898845885835,9807.455749730312,4610.7403607678725,33312.18142360189,22835.274850552232,13039.304535367544,3301.702453662842,True,False,False,True,False,False,False
11.0,38.0,200.0,54.99,4588.540388969551,4160.7543918154515,7702.093478964402,13941.686957928803,393.9183875811972,7272.004905756978,830.2776298651087,10649.888968446601,3301.702453662842,True,False,False,False,False,False,True
8.5,33.0,50.0,560.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1095.9398900456194,633.9268990984743,22835.274850552232,7801.932959240409,20971.01945073218,False,False,True,False,False,False,True
16.0,45.0,500.0,1595.0,4588.540388969551,4160.7543918154515,9612.898845885835,9370.011977052074,3573.73513230535,5052.8810145254765,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,True,False,False,False
11.196182331158523,31.0,100.0,5435.0,4588.540388969551,9134.886424057448,9612.898845885835,50472.40512628032,4610.7403607678725,33312.18142360189,22835.274850552232,17488.354006572878,14007.021142975074,False,False,True,True,False,False,False
12.5,40.0,50.0,1139.0,4588.540388969551,4160.7543918154515,36610.85831063517,3992.1576718226197,1095.9398900456194,33312.18142360189,22835.274850552232,22055.677704019003,14007.021142975074,True,False,False,True,False,False,False
8.0,38.0,50.0,349.0,4588.540388969551,4160.7543918154515,13958.984296213206,3992.1576718226197,1642.7316265132445,33312.18142360189,22835.274850552232,7801.932959240409,14007.021142975074,True,False,False,True,False,False,False
9.0,39.0,100.0,237.0,4588.540388969551,4160.7543918154515,9612.898845885835,3992.1576718226197,1112.5951812297733,1212.9597405119152,22835.274850552232,3866.5901038315087,14007.021142975074,True,False,False,False,False,False,True
11.196182331158523,40.0,100.0,59000.0,75924.78738870472,34237.51317475728,9612.898845885835,41264.557431597525,34423.14305182504,33312.18142360189,22835.274850552232,23765.855291262134,14007.021142975074,True,False,False,True,False,False,False
16.5,48.0,100.0,84.99,4588.540388969551,13946.686957928803,9612.898845885835,9807.455749730312,393.9183875811972,1212.9597405119152,650.7465300479291,11964.15882108183,3301.702453662842,True,False,False,False,False,False,True
8.3,40.0,50.0,1530.0,12420.733106796117,9134.886424057448,13958.984296213206,11053.141468446602,2425.853107994726,33312.18142360189,22835.274850552232,22055.677704019003,14007.021142975074,True,False,False,True,False,False,False
