case_thickness,case_diameter,water_resistance,gender_UNISEX,gender_WOMENS,movement_Eco-Drive,movement_Hand Wind,movement_Quartz,watch_style_Dive,watch_style_Dress,watch_style_Fashion,watch_style_Luxury,watch_style_Military,watch_style_Pilot,watch_style_Sport,watch_style_Travel,case_material,band_material,bezel_material,brand,crystal,hands,dial_markers
0.21316614420062693,0.5717233843569876,0.03284975821243955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.03742277140335393,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.12225705329153602,0.6086956521739131,0.00783725195931299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.015357458075904678,0.7175639894086496,0.12109443954104149,0.4766107678729038
0.06269592476489028,0.43478260869565216,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.48120035304501324,0.01818181818181818,0.01676963812886143,0.26090026478375994,0.4766107678729038
0.13787119641314297,0.6304347826086956,0.04952476238119059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025772285966460723,0.003000882612533098,0.000176522506619594,0.10044130626654899,0.7175639894086496,0.014298323036187114,0.049602824360105914
0.13787119641314297,0.3478260869565218,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000176522506619594,0.3323918799646955,0.05048543689320388,0.004060017652250662,0.7175639894086496,0.26090026478375994,0.0065313327449249775
0.10658307210031345,0.7173913043478262,0.002834750708687677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.037246248896734335,0.04854368932038835,0.031950573698146516,0.7175639894086496,0.10661959399823477,0.10767872903795234
0.09717868338557992,0.47826086956521735,0.004502251125562781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.0065313327449249775,0.48120035304501324,0.014298323036187114,0.7175639894086496,0.26090026478375994,0.001235657546337158
0.10344827586206895,0.45652173913043476,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.002118270079435128,0.19858781994704325,0.10661959399823477,0.4766107678729038
0.12460815047021942,0.45652173913043476,0.01617475404368851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.013415710503089144,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.15047021943573666,0.6739130434782608,0.01617475404368851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.07890556045895852,0.003000882612533098,0.01818181818181818,0.01676963812886143,0.12109443954104149,0.4766107678729038
0.11912225705329152,0.5869565217391304,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.028420123565754633,0.7175639894086496,0.10661959399823477,0.4766107678729038
0.07993730407523511,0.5434782608695652,0.004502251125562781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013945278022947925,0.182171226831421,0.013062665489849955,0.0065313327449249775,0.19858781994704325,0.042541924095322155,0.10767872903795234
0.13787119641314297,0.47826086956521735,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.009708737864077669,0.48120035304501324,0.10044130626654899,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.13787119641314297,0.3478260869565218,0.01617475404368851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.00088261253309797,0.05048543689320388,0.10044130626654899,0.7175639894086496,0.012180052956751985,0.4766107678729038
0.13787119641314297,0.7608695652173911,0.04952476238119059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001059135039717564,0.07890556045895852,0.001235657546337158,0.011827007943512798,0.7175639894086496,0.000353045013239188,0.049602824360105914
0.10815047021943575,0.5434782608695652,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025772285966460723,0.003177405119152692,0.0323036187113857,0.031950573698146516,0.7175639894086496,0.03918799646954987,0.4766107678729038
0.2272727272727272,0.8478260869565217,0.03284975821243955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001412180052956752,0.001588702559576346,0.00176522506619594,0.001588702559576346,0.19858781994704325,0.000176522506619594,0.4766107678729038
0.07993730407523511,0.5217391304347825,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.003177405119152692,0.019240953221535746,0.7175639894086496,0.26090026478375994,0.09496910856134157
0.11912225705329152,0.45652173913043476,0.004502251125562781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.000176522506619594,0.48120035304501324,0.013415710503089144,0.7175639894086496,0.10661959399823477,0.09496910856134157
0.16065830721003133,0.6521739130434783,0.04952476238119059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.01059135039717564,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.15047021943573666,0.6739130434782608,0.00783725195931299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.182171226831421,0.000529567519858782,0.002294792586054722,0.19858781994704325,0.12109443954104149,0.4766107678729038
0.15047021943573666,0.47826086956521735,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.000176522506619594,0.028420123565754633,0.7175639894086496,0.03918799646954987,0.001059135039717564
0.16097178683385577,0.6521739130434783,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.48120035304501324,0.01729920564872021,0.7175639894086496,0.12109443954104149,0.10379523389232127
0.13401253918495296,0.6086956521739131,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.037246248896734335,0.04854368932038835,0.009708737864077669,0.7175639894086496,0.10661959399823477,0.015357458075904678
0.19749216300940436,0.7173913043478262,0.004502251125562781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.48120035304501324,0.000529567519858782,0.19858781994704325,0.26090026478375994,0.005648720211827008
0.14576802507836986,0.5652173913043479,0.00783725195931299,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.03742277140335393,0.19858781994704325,0.26090026478375994,0.4766107678729038
0.11912225705329152,0.5217391304347825,0.004502251125562781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.48120035304501324,0.028420123565754633,0.7175639894086496,0.03918799646954987,0.10767872903795234
0.09639498432601881,0.6956521739130435,0.004502251125562781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001059135039717564,0.000706090026478376,0.000176522506619594,0.030361871138570168,0.7175639894086496,0.12109443954104149,0.049602824360105914
0.1520376175548589,0.6521739130434783,0.04952476238119059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.001059135039717564,0.48120035304501324,0.0324801412180053,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.13787119641314297,0.5217391304347825,0.01617475404368851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.48120035304501324,0.014651368049426301,0.7175639894086496,0.26090026478375994,0.09496910856134157
0.21316614420062693,0.6739130434782608,0.03284975821243955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.016946160635481024,0.013945278022947925,0.7175639894086496,0.12109443954104149,0.4766107678729038
0.07210031347962381,0.5652173913043479,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324801412180053,0.3323918799646955,0.0264783759929391,0.025772285966460723,0.19858781994704325,0.26090026478375994,0.4766107678729038
0.1347962382445141,0.6521739130434783,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.48120035304501324,0.013945278022947925,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.15047021943573666,0.6521739130434783,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.010061782877316858,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.2601880877742947,0.8695652173913042,0.01617475404368851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.048190644307149165,0.19858781994704325,0.26090026478375994,0.4766107678729038
0.15047021943573666,0.5869565217391304,0.03284975821243955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.00176522506619594,0.000706090026478376,0.7175639894086496,0.26090026478375994,0.015180935569285084
0.1426332288401254,0.5652173913043479,0.01617475404368851,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.048190644307149165,0.19858781994704325,0.000529567519858782,0.003177405119152692
0.13787119641314297,0.47826086956521735,0.00783725195931299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028067078552515445,0.037246248896734335,0.05048543689320388,0.009708737864077669,0.7175639894086496,0.003000882612533098,0.003177405119152692
0.07210031347962381,0.391304347826087,0.004502251125562781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025772285966460723,0.000353045013239188,0.001235657546337158,0.00529567519858782,0.7175639894086496,0.03918799646954987,0.09496910856134157
0.08620689655172414,0.5652173913043479,0.004502251125562781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000706090026478376,0.000529567519858782,0.000176522506619594,0.00529567519858782,0.7175639894086496,0.042541924095322155,0.4766107678729038
0.16614420062695923,0.6086956521739131,0.00783725195931299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324801412180053,0.182171226831421,0.0264783759929391,0.025772285966460723,0.19858781994704325,0.000353045013239188,0.4766107678729038
0.13787119641314297,0.7173913043478262,0.03284975821243955,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001412180052956752,0.001588702559576346,0.00176522506619594,0.001588702559576346,0.19858781994704325,0.10661959399823477,0.4766107678729038
0.10344827586206895,0.3695652173913044,0.004502251125562781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.0441306266548985,0.7175639894086496,0.26090026478375994,0.10767872903795234
0.13787119641314297,0.5652173913043479,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060547219770520744,0.037246248896734335,0.04854368932038835,0.029832303618711385,0.7175639894086496,0.007766990291262136,0.4766107678729038
0.15830721003134793,0.3695652173913044,0.004502251125562781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028067078552515445,0.037246248896734335,0.02171226831421006,0.031950573698146516,0.7175639894086496,0.26090026478375994,0.10379523389232127
0.11912225705329152,0.45652173913043476,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.002118270079435128,0.19858781994704325,0.26090026478375994,0.4766107678729038
0.07993730407523511,0.45652173913043476,0.004502251125562781,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01624007060900265,0.3323918799646955,0.000176522506619594,0.012003530450132392,0.01676963812886143,0.10661959399823477,0.000176522506619594
0.13787119641314297,0.826086956521739,0.01617475404368851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.017828773168578994,0.48120035304501324,0.048190644307149165,0.02700794351279788,0.04766107678729038,0.4766107678729038
0.10344827586206895,0.49999999999999994,0.00783725195931299,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176522506619594,0.000529567519858782,0.001588702559576346,0.001235657546337158,0.19858781994704325,0.000353045013239188,0.4766107678729038
0.13787119641314297,0.5869565217391304,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.0501323918799647,0.7175639894086496,0.000176522506619594,0.4766107678729038
0.13787119641314297,0.5652173913043479,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02524271844660194,0.000176522506619594,0.016946160635481024,0.015357458075904678,0.7175639894086496,0.042541924095322155,0.10379523389232127
0.13787119641314297,0.3043478260869565,0.004502251125562781,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.008473080317740512,0.7175639894086496,0.04766107678729038,0.000176522506619594
0.13787119641314297,0.41304347826086957,0.01617475404368851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025772285966460723,0.003000882612533098,0.0323036187113857,0.10044130626654899,0.7175639894086496,0.014298323036187114,0.10767872903795234
0.08934169278996862,0.6521739130434783,0.00783725195931299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.48120035304501324,0.02030008826125331,0.7175639894086496,0.26090026478375994,0.10767872903795234
0.14420062695924762,0.6521739130434783,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.182171226831421,0.48120035304501324,0.015357458075904678,0.7175639894086496,0.004236540158870256,0.4766107678729038
0.13787119641314297,0.6956521739130435,0.04952476238119059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000176522506619594,0.004236540158870256,0.00088261253309797,0.011827007943512798,0.7175639894086496,0.26090026478375994,0.001059135039717564
0.13787119641314297,0.6086956521739131,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.001588702559576346,0.0323036187113857,0.10044130626654899,0.7175639894086496,0.03918799646954987,0.4766107678729038
0.13787119641314297,0.41304347826086957,0.01617475404368851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025772285966460723,0.00176522506619594,0.003706972639011474,0.10044130626654899,0.7175639894086496,0.014298323036187114,0.10767872903795234
0.1269592476489028,0.6304347826086956,0.01617475404368851,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.03742277140335393,0.7175639894086496,0.01676963812886143,0.4766107678729038
0.10940438871473354,0.6086956521739131,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.07890556045895852,0.48120035304501324,0.018358340688437776,0.7175639894086496,0.01994704324801412,0.10767872903795234
0.13787119641314297,0.6086956521739131,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.000176522506619594,0.0323036187113857,0.10044130626654899,0.7175639894086496,0.000529567519858782,0.000353045013239188
0.1269592476489028,0.6304347826086956,0.00783725195931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.031950573698146516,0.7175639894086496,0.26090026478375994,0.4766107678729038
0.10344827586206895,0.2826086956521739,0.004502251125562781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.0441306266548985,0.7175639894086496,0.000706090026478376,0.10379523389232127
0.16614420062695923,0.6521739130434783,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6624889673433363,0.3323918799646955,0.48120035304501324,0.00617828773168579,0.7175639894086496,0.26090026478375994,0.015357458075904678
0.14153605015673978,0.6739130434782608,0.01617475404368851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.000176522506619594,0.000176522506619594,0.01729920564872021,0.7175639894086496,0.023124448367166813,0.4766107678729038
0.1347962382445141,0.5652173913043479,0.004502251125562781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624889673433363,0.000176522506619594,0.000176522506619594,0.0441306266548985,0.7175639894086496,0.04766107678729038,0.09496910856134157
